quality,quality,quality,quality,quality,quality,quality,quality,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity
count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,-2.6945319634703204,6.6036147549705095,-22.9,-7.2,-2.1,2.3,15.3,8760.0,72.02751141552511,28.08715491934829,3.0,52.0,83.0,97.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,-3.3811589253187613,7.901737499852914,-27.6,-9.1,-2.6,2.6,16.1,8784.0,77.97199453551913,25.852054382107653,3.0,64.0,91.0,97.0,100.0
8752.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8752.0,-3.901234003656297,7.192840485756989,-23.7,-8.8,-3.7,1.2,15.5,8752.0,80.81489945155393,24.39997840318795,3.0,71.0,94.0,98.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,-3.1099315068493136,5.677725770357533,-22.3,-6.8,-2.6,0.8,12.4,8760.0,81.12922374429223,22.85914847233324,5.0,72.0,92.0,97.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,-2.786986301369865,6.994498649131754,-21.5,-7.1,-2.6,1.8,15.1,8760.0,75.65376712328766,25.297329687833976,5.0,62.0,86.0,96.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,-3.619637978142077,6.646676148251793,-23.3,-8.3,-3.3,0.9,16.4,8777.0,78.25133872621625,23.90126002838804,5.0,68.0,88.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8756.0,-3.8270671539515866,7.167412970549872,-26.9,-8.3,-4.1,1.4,14.7,8746.0,78.09844500343014,23.595806041790805,5.0,67.0,88.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,-2.9335730593607336,7.154913285736734,-30.4,-8.0,-1.9,2.7,11.7,8724.0,78.64775332416323,21.364699070750035,3.0,70.0,86.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,-3.194178082191786,7.167998734291177,-22.4,-8.3,-3.3,2.5,15.6,8760.0,75.97237442922375,24.197524390334287,3.0,64.0,86.0,94.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2064.0,-7.809205426356581,5.112100834090195,-18.7,-12.3,-7.4,-3.5,4.0,2056.0,67.49075875486382,27.28478114177252,3.0,44.0,82.0,90.0,100.0
744.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,744.0,0.44771505376344073,3.0558410224954984,-7.4,-1.5,1.3,2.8,5.9,744.0,88.24193548387096,7.844077037261405,51.0,84.0,89.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.370194063926933,8.842583630866951,-15.8,2.6750000000000003,9.9,15.5,34.7,8760.0,76.73744292237443,17.289163846732947,17.0,67.0,81.0,90.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.775696347031968,7.3250367549044695,-13.4,4.1,9.3,15.0,33.6,8760.0,77.28926940639269,16.868479754826115,20.0,68.0,81.0,90.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.538205828779597,7.511525306117263,-9.8,3.8,8.6,15.1,31.8,8784.0,76.7136839708561,16.471653600394866,24.0,67.0,80.0,90.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.178139269406342,8.28320490299607,-21.3,3.0,9.5,15.224999999999998,31.6,8760.0,78.4093607305936,16.566685802585194,23.0,68.0,82.0,91.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.559760273972578,9.300056688042064,-17.5,0.7,8.1,14.2,33.9,8760.0,79.5316210045662,16.84773702411847,20.0,70.0,84.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.51232876712329,8.100655796198145,-17.0,3.6,9.5,15.6,32.1,8760.0,75.43173515981735,17.14829637854898,13.0,65.0,80.0,89.0,100.0
8667.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8645.0,8.967622903412385,8.842516893031481,-22.8,3.5,8.5,15.3,36.6,8645.0,75.59676113360324,17.208443593902988,18.0,64.0,80.0,89.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.573607305936129,8.592933385531706,-16.2,1.9,8.9,14.6,34.9,8760.0,78.80456621004566,16.470863671347107,21.0,69.0,83.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.270045662100493,7.173564960910257,-9.9,4.9,10.1,15.4,32.2,8760.0,78.5966894977169,16.781906625837753,24.0,69.0,83.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.124714611872166,7.798185386201195,-6.6,3.6,9.7,15.2,37.9,8760.0,75.5406392694064,18.05967304341326,14.0,64.0,80.0,90.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.547563752276918,8.028313127065214,-17.6,3.375,8.6,15.7,33.1,8784.0,79.55601092896175,16.93455883700146,18.0,70.0,84.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8663.0,9.785282234791676,8.044691989666546,-15.6,4.1,9.6,15.6,32.6,8663.0,76.61976220708762,16.204603736500314,26.0,66.0,81.0,90.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8742.0,10.538458018760046,8.987923677992859,-14.6,3.4,10.4,17.2,34.7,8742.0,73.55056051246854,18.882984801254302,18.0,61.0,79.0,88.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.448824200913242,8.092498333118328,-12.4,4.1,9.6,16.3,35.5,8760.0,74.34486301369863,17.601431355315036,15.0,63.0,78.0,88.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2064.0,4.672432170542639,3.8891101296859643,-7.6,2.2,4.3,7.2,16.7,2064.0,72.20930232558139,13.520878119641457,19.0,65.0,74.0,81.0,98.0
8150.0,4.243680981595092,2.6757995072294407,3.0,3.0,3.0,3.0,10.0,8150.0,7.550736196318989,8.596782071986514,-20.9,1.3,7.2,13.8,42.0,8150.0,83.62233128834356,18.13793273002547,25.0,73.0,91.0,99.0,100.0
8441.0,9.98921928681436,0.2745135626920935,3.0,10.0,10.0,10.0,10.0,8441.0,7.022888283378796,9.684686683584589,-18.8,-0.5,6.0,14.1,34.0,8440.0,79.63649289099526,21.211769902345697,18.0,65.0,88.0,98.25,100.0
8378.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8378.0,6.330556218667959,8.608850516945537,-23.1,-0.4,6.1,12.4,30.0,8378.0,83.8543805204106,19.375902846215602,27.0,73.0,93.0,100.0,100.0
8159.0,6.650569922784655,3.49697405092681,3.0,3.0,10.0,10.0,10.0,8159.0,6.373734526289986,9.135608928331925,-21.7,-0.5,6.6,13.3,33.5,8158.0,83.666584947291,19.847101931421076,19.0,72.0,93.0,100.0,100.0
8238.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8238.0,7.504066521000255,9.346237303136716,-21.3,0.6,7.7,14.3,31.8,8234.0,82.65703181928589,18.705019191870672,25.0,72.0,90.0,99.0,100.0
8645.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8645.0,7.834956622325043,7.912595147903998,-13.3,1.4,7.4,13.4,32.2,8645.0,80.60508964719492,19.090488678628503,13.0,70.0,87.0,95.0,100.0
8782.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8782.0,7.651377818264643,7.971869588793785,-13.3,1.0,6.8,13.6,30.9,8782.0,81.84992029150536,17.68010995446168,14.0,72.0,88.0,95.0,100.0
8727.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8727.0,7.409224246591041,8.7905654909781,-17.8,0.7,7.5,14.4,32.9,8727.0,84.21909017990146,17.00437142827908,15.0,76.0,90.0,98.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,6.439851598173497,9.234187570892532,-19.9,-0.7,6.65,13.2,31.9,8760.0,83.73390410958905,17.39669894556053,16.0,77.0,90.0,97.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.794178082191753,8.464138995899699,-17.0,0.8,7.85,14.0,31.9,8760.0,80.93481735159817,19.153390179613165,11.0,69.0,88.0,96.0,100.0
8723.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8700.0,7.342011494252889,9.077828249094887,-22.1,0.8,6.3,14.2,33.1,8700.0,81.51896551724138,18.423483563155816,13.0,71.0,88.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.2830136986301754,8.660812798105153,-12.9,0.3,6.8,13.3,34.8,8760.0,82.19954337899543,17.693181124776334,20.0,72.0,88.0,97.0,100.0
8614.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8614.0,8.859507778035782,7.3782857717992485,-14.2,3.0,8.7,14.1,32.2,8614.0,81.57162758300441,17.935632249496432,15.0,72.0,88.0,96.0,100.0
8512.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8500.0,8.280788235294107,8.284994755629876,-14.5,1.4,7.5,13.6,33.7,8500.0,79.05411764705882,19.037212850116358,17.0,68.0,85.0,95.0,100.0
8595.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8595.0,7.703315881326373,8.224774521493764,-19.0,1.1,6.9,13.8,31.0,8594.0,82.12427274842914,16.86290748554058,19.0,73.0,87.0,96.0,100.0
8749.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8749.0,7.777288833009464,8.798628653040781,-19.8,1.0,7.1,14.0,32.6,8749.0,78.37124242770602,18.19670439454502,20.0,67.0,84.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.79051369863008,9.017860787631799,-14.5,1.2,8.6,15.8,31.9,8760.0,75.80102739726027,18.95381745488129,18.0,63.0,81.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.438847031963457,8.609552507406276,-16.6,1.7,7.6,14.9,34.3,8760.0,76.56883561643835,19.528482458717942,15.0,64.0,83.0,93.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2064.0,1.6321705426356583,4.379404928841977,-10.1,-0.9,1.2,4.0,16.7,2064.0,81.10319767441861,16.598229453366276,10.0,71.75,87.0,94.0,99.0
8783.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8783.0,7.149732437663672,8.249908364888805,-18.3,1.1,7.0,12.8,29.2,8783.0,78.72389844016851,15.171394042388169,23.0,70.0,84.0,90.0,100.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.373652968036572,8.713142450625005,-18.8,1.0,6.9,13.8,32.8,8760.0,77.93789954337899,14.462166717556746,27.0,70.0,83.0,89.0,98.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.214726027397267,9.20862311212939,-21.0,0.6,6.6,13.8,34.8,8760.0,78.1851598173516,15.298542459664034,21.0,70.0,84.0,90.0,98.0
8760.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8760.0,7.339885844748809,8.438131176754656,-17.4,0.8,6.3,13.6,31.3,8760.0,77.99006849315069,14.742343700777617,20.0,70.0,83.0,89.0,98.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,6.175546448087505,9.13328848768239,-17.9,-0.6,5.6,12.5,33.4,8784.0,81.36919398907104,15.197877719571007,28.0,75.0,87.0,93.0,100.0
1.0,5.0,,5.0,5.0,5.0,5.0,5.0,1.0,-5.8,,-5.8,-5.8,-5.8,-5.8,-5.8,1.0,93.0,,93.0,93.0,93.0,93.0,93.0
8759.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8759.0,6.917992921566447,8.814274609618284,-21.6,0.3,6.6,13.7,28.6,8439.0,79.94478018722597,17.100217226612745,12.0,70.0,87.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.1327054794520794,9.003924502901292,-19.4,0.3,6.6,13.4,35.5,8760.0,80.52408675799087,17.37578497815387,21.0,72.0,88.0,93.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,5.923964025500951,7.805003588534498,-19.3,-0.4,6.0,11.4,32.6,8784.0,81.88831967213115,16.80374573163669,15.0,74.0,90.0,94.0,99.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,5.691757990867573,9.390245847828009,-26.7,-0.5,5.7,12.5,30.3,8760.0,82.02602739726028,15.900370776040186,24.0,74.0,89.0,94.0,99.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8733.0,6.3280201534409795,9.05763998670591,-20.1,-0.2,5.8,13.2,31.0,8760.0,81.44874429223745,17.047347435710066,19.0,73.0,89.0,94.0,99.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,5.652671232876722,9.283759360470842,-24.7,-0.1,5.8,12.4,28.2,8760.0,83.53504566210046,16.118974971998984,25.0,76.0,91.0,95.0,99.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,6.933242258652113,7.908077674362729,-13.4,0.3,7.0,12.8,31.5,8784.0,81.30703551912568,18.263903851621517,15.0,73.0,90.0,94.0,99.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,6.985844748858507,8.226434164342685,-17.5,0.9,7.1,13.0,30.2,8760.0,81.22431506849315,18.008802191573093,12.0,72.0,90.0,94.0,99.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.096552511415525,7.964220966622465,-18.3,0.9,6.9,12.5,30.0,8760.0,78.48219178082192,19.82627259011727,15.0,67.0,88.0,94.0,99.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,6.338150684931522,8.567248401971424,-17.8,0.1,6.0,12.8,30.3,8760.0,79.07214611872146,19.496711247673765,11.0,67.0,88.0,94.0,99.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,7.217383879781418,8.505179188983938,-15.3,0.3,6.1,13.7,31.5,8784.0,79.15209471766849,18.80355852528572,21.0,70.0,87.0,93.0,99.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8754.0,6.561331962531439,8.492678286052588,-18.2,0.2,7.1,12.5,28.0,8760.0,80.4505707762557,17.811769030942894,23.0,71.0,89.0,94.0,99.0
8754.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8743.0,7.8699874185062635,8.175357792074863,-18.0,1.8,6.8,13.7,31.0,8754.0,81.37103038610921,18.076392261524358,16.0,72.0,90.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,6.75028538812789,8.58701789181164,-17.3,-0.1,6.7,12.9,30.6,8760.0,82.83264840182649,16.577559094380888,23.0,76.0,90.0,94.0,100.0
8782.0,9.237531314051468,2.506307035239305,1.0,10.0,10.0,10.0,10.0,8782.0,4.449510362104285,8.991957287157561,-21.2,-2.2,4.0,11.3,29.9,8782.0,81.63789569574129,16.89006135137765,21.0,73.0,89.0,94.0,100.0
8760.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8760.0,6.8432420091324415,8.38672342461572,-18.0,0.4,5.9,13.2,30.0,8760.0,82.31301369863014,17.41973492320955,18.0,73.0,91.0,95.0,99.0
8759.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8759.0,7.174700308254376,8.407949331725703,-19.6,1.0,7.2,12.9,32.4,8759.0,82.5281424820185,17.254025457340582,24.0,74.0,91.0,95.0,99.0
8758.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8756.0,7.206795340338055,8.547887917829067,-20.3,0.2,7.2,13.8,31.5,8758.0,84.01290248915278,16.50635314627768,19.0,76.0,92.0,96.0,99.0
8782.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8782.0,7.814074242769377,8.306358850941802,-22.8,1.3,7.8,13.6,30.4,8782.0,83.40355272147575,17.683496492205837,23.0,76.0,92.0,96.0,100.0
8758.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8758.0,7.106222881936519,8.392396045899153,-23.9,0.4,7.1,13.0,30.7,8758.0,82.45706782370404,17.5815279252561,23.0,75.0,91.0,95.0,100.0
8760.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8760.0,7.846541095890401,8.217994863114727,-20.5,2.1750000000000003,7.6,13.7,31.6,8759.0,81.90843703619134,17.303216401649863,20.0,74.0,90.0,94.0,100.0
6553.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,6553.0,9.540973599877937,10.126725335658953,-19.0,0.9,10.9,17.0,33.4,6553.0,74.2072333282466,21.60117100290203,15.0,57.0,83.0,93.0,99.0
4416.0,9.998414855072463,0.10533762145004806,3.0,10.0,10.0,10.0,10.0,4416.0,11.268002717391282,6.99614824920072,-4.7,6.1,11.4,16.2,30.1,4416.0,83.80910326086956,14.831649258144814,28.0,77.0,89.0,95.0,100.0
8760.0,6.47203196347032,3.500088036194173,3.0,3.0,3.0,10.0,10.0,8760.0,9.718630136986327,7.255719716937731,-15.7,4.2,10.0,14.9,31.8,8760.0,81.74908675799087,14.959253149428342,23.0,74.0,86.0,93.0,100.0
8759.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8759.0,10.334330403014077,8.020547422714726,-11.6,4.1,10.6,15.9,36.3,8759.0,80.09316131978537,15.925193288310403,22.0,71.0,85.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.496575342465754,6.458412696712256,-7.4,5.9,10.2,15.0,32.6,8760.0,82.57990867579909,15.260152456269092,17.0,75.0,87.0,94.0,100.0
8783.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8783.0,10.08869406808608,6.939708528898223,-9.9,5.0,9.2,15.2,33.1,8783.0,81.28953660480474,15.94553010593065,26.0,73.0,86.0,94.0,100.0
8759.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8759.0,9.921315218632222,7.3750064769706904,-14.2,4.6,10.0,15.2,35.2,8759.0,79.72668112798264,16.39498637648242,25.0,71.0,85.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.144349315068485,8.646746204286824,-17.2,1.2,8.6,14.4,34.9,8760.0,81.55958904109589,16.520320320896577,23.0,74.0,87.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.081335616438341,7.053450445639764,-8.9,4.5,10.2,15.2,30.8,8760.0,80.65342465753425,16.902687832097474,20.0,72.0,86.0,94.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.557707194899852,7.3115881458161285,-15.8,4.9,9.1,14.5,35.8,8784.0,82.8646402550091,15.314539862249951,26.0,74.0,87.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.110913242009136,7.693973757647052,-11.2,3.3,9.1,14.6,33.7,8760.0,83.28938356164383,16.097223637072382,22.0,75.0,88.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.857956621004577,6.694142441919718,-9.3,6.1,10.7,15.5,33.1,8718.0,83.09119064005506,14.932498892226954,26.0,75.0,87.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.206837899543387,6.457498735583434,-5.6,5.2,10.1,14.5,37.0,8760.0,82.8574200913242,15.489548854743663,28.0,74.0,87.0,95.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.953210382513664,7.619064021709931,-11.2,4.5,9.3,15.8,33.6,8784.0,83.74419398907104,15.6012017359048,30.0,75.0,89.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.978573059360725,6.877672419914816,-9.9,4.7,10.0,15.2,31.2,8760.0,84.90947488584474,14.763582775376424,30.0,77.0,90.0,97.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8743.0,10.878199702619241,8.337934750185042,-11.6,4.3,10.6,16.8,35.5,8743.0,77.57119981699645,19.053986049234897,17.0,65.0,83.0,93.0,100.0
4550.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4545.0,9.391881188118775,6.968928310670222,-7.9,4.8,8.2,14.0,33.5,4545.0,76.08558855885589,17.3018822378493,19.0,65.0,81.0,90.0,99.0
5868.0,9.997614178595773,0.1292203670966751,3.0,10.0,10.0,10.0,10.0,5868.0,11.976891615541911,6.886953036304663,-6.4,7.0,12.4,16.7,30.3,5868.0,76.67655078391275,16.216471189927137,23.0,67.0,82.0,89.0,100.0
8758.0,6.472025576615666,3.500088030773615,3.0,3.0,3.0,10.0,10.0,8758.0,9.444644896095,7.977601279227706,-11.6,2.8,9.8,15.1,31.8,8758.0,75.95695364238411,16.37887454289518,14.0,67.0,81.0,89.0,96.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.129463470319628,9.015130977256112,-16.1,3.1,10.5,16.525,35.8,8760.0,78.05856164383562,17.938939952046233,16.0,69.0,84.0,91.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.42696347031969,7.217365391566194,-7.0,5.1,10.0,15.5,36.8,8760.0,79.66095890410959,16.926167709252635,13.0,71.0,84.0,92.0,100.0
8782.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8782.0,10.164837166932392,7.316119408678633,-7.4,4.5,9.350000000000001,15.6,32.8,8782.0,78.01537235253929,18.43131438112278,19.0,68.0,83.0,92.0,100.0
8759.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8759.0,9.628393652243412,8.38385752307353,-17.4,3.5,9.6,16.0,32.6,8759.0,78.03459299006735,19.52045120731879,19.0,66.0,84.0,94.0,100.0
8599.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8599.0,8.561762995697151,9.412851007700016,-18.2,1.1,9.1,15.1,36.6,8599.0,78.89056867077568,17.019569299463512,21.0,70.0,84.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.236449771689488,7.796275699551039,-12.3,4.0,10.3,16.2,31.4,8760.0,78.14269406392694,17.661885201820976,20.0,67.0,83.0,92.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8627.0,9.500556392720487,8.375698214520549,-20.4,4.1,9.3,15.4,35.2,8622.0,78.44270470888425,17.28520288379754,22.0,67.0,83.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.426529680365299,8.48612155174627,-12.6,2.5,9.5,15.525,34.2,8760.0,78.98584474885845,17.130401342633636,21.0,69.0,84.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.923926940639241,7.546209927448501,-14.3,5.574999999999999,10.9,16.2,33.5,8760.0,81.07077625570776,16.47060963356469,24.0,72.0,86.0,94.0,100.0
8736.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8736.0,10.541987179487178,7.320297108325555,-6.0,4.9,10.0,15.5,36.4,8736.0,76.50744047619048,17.710065621347336,18.0,66.0,81.0,91.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,10.25892531876137,8.234356649231005,-10.7,4.1,9.2,16.8,33.9,8784.0,77.38923041894354,17.510356140023777,19.0,67.0,81.0,92.0,100.0
8740.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8740.0,10.1091189931351,7.497577769712732,-11.0,4.2,10.0,15.7,32.4,8740.0,77.58192219679634,15.12251656792586,21.0,69.0,81.0,90.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,11.075308219178059,9.029967671655122,-12.8,3.6,10.8,18.1,35.6,8760.0,70.20547945205479,19.20295618685379,18.0,56.0,74.0,86.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8521.0,11.150158432108876,7.9519964000995795,-7.0,5.0,10.0,16.8,37.3,8521.0,75.13014904353949,19.117282771170725,14.0,62.0,79.0,91.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2064.0,5.348740310077534,3.4349502952984805,-4.1,3.1,5.2,7.4,16.8,2064.0,77.15455426356588,15.480973533229722,23.0,69.0,80.0,89.0,100.0
8759.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8759.0,8.628747573924006,7.087037604325619,-10.6,3.2,7.7,14.0,31.9,8759.0,81.59127754309853,15.845677516549157,15.0,72.0,86.0,94.0,100.0
8784.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8784.0,7.7826502732240295,7.505973452544323,-9.4,1.3,7.4,13.5,33.0,8784.0,81.78369763205829,16.34974062838944,16.0,73.0,87.0,95.0,100.0
8209.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,8110.0,9.022552404438903,7.325348839665811,-14.3,3.2,9.0,14.3,30.7,8202.0,81.4796391124116,16.089574814805594,14.0,73.0,86.0,94.0,100.0
7958.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,4732.0,4.3486897717667,7.498389341271355,-18.0,-0.125,4.6,9.4,28.0,7513.0,80.94276587248768,15.812539128177189,18.0,72.0,86.0,93.0,100.0
4213.0,5.3819131260384525,4.498614901854198,1.0,1.0,1.0,10.0,10.0,4213.0,11.175456919060064,7.541888755689022,-9.3,5.4,11.5,16.8,31.1,4213.0,83.92404462378353,13.517721602117287,28.0,76.0,88.0,94.0,100.0
8758.0,9.980817538250742,0.3659570426822445,3.0,10.0,10.0,10.0,10.0,8758.0,9.452032427494858,6.059202411310456,-10.2,5.6,9.4,13.9,30.8,8758.0,85.45604019182461,12.248411723720771,32.0,79.0,89.0,95.0,100.0
8749.0,9.999199908560978,0.07483742428191481,3.0,10.0,10.0,10.0,10.0,8749.0,10.076042976340128,6.618462546550474,-14.5,5.0,9.8,14.8,30.0,8749.0,87.30986398445536,14.149517412968846,26.0,80.0,92.0,99.0,100.0
8782.0,9.40776588476429,1.9481606019158069,3.0,10.0,10.0,10.0,10.0,8782.0,10.112821680710578,5.786407308590764,-7.9,6.0,9.95,14.2,32.4,8782.0,85.55294921430198,12.299173115880475,28.0,79.0,89.0,95.0,100.0
8734.0,9.999198534463018,0.07490166058822306,3.0,10.0,10.0,10.0,10.0,8734.0,9.459651934966775,6.846962342346976,-10.2,4.2,9.8,14.5,31.0,8734.0,87.13968399358828,13.056359371667046,35.0,80.0,91.0,99.0,100.0
8760.0,9.980022831050228,0.37343943969500315,3.0,10.0,10.0,10.0,10.0,8760.0,10.074406392694033,6.969795237839438,-9.8,5.3,9.6,15.3,33.1,8760.0,86.49006849315069,13.594703977958044,28.0,80.0,90.0,98.0,100.0
8759.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,8759.0,9.616052060737529,7.677900322006986,-15.1,4.3,9.2,15.4,33.7,8759.0,81.43098527229135,15.062759893998233,22.0,73.0,86.0,93.0,100.0
